Item Number,Actual Pin Diameter,Actual Pin Diameter Tolerance,Annealed Head,D Nominal Pin Diameter,H Head Diameter,L Overall Length,Price,
'SP3-142','1/32','0.0307','+.0000/-.0003','14','1/4','Yes','$13.52'
'SP3-6 1/2','1/32','0.0307','+.0000/-.0003','6','1/4','Yes','$9.14'
'SP3-62','1/32','0.0307','+.0000/-.0003','6','1/4','Yes','$9.03'
'SP3-82','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$9.91'
'SP3-83','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$11.31'
'SP3-84','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$11.31'
'SP4-102','3/64','0.0464','+.0000/-.0003','10','1/4','Yes','$5.99'
'SP4-104','3/64','0.0464','+.0000/-.0003','10','1/4','Yes','$7.10'
'SP4-6 1/2','3/64','0.0464','+.0000/-.0003','6','1/4','Yes','$5.35'
'SP4-62','3/64','0.0464','+.0000/-.0003','6','1/4','Yes','$5.04'
'SP4-82','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$5.81'
'SP4-83','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$6.34'
'SP4-84','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$6.34'
'SP5-10 1/2','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$6.11'
'SP5-102','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$5.63'
'SP5-104','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$6.63'
'SP5-142','1/16','0.062','+.0000/-.0003','14','1/4','Yes','$7.69'
'SP5-6 1/2','1/16','0.062','+.0000/-.0003','6','1/4','Yes','$4.94'
'SP5-62','1/16','0.062','+.0000/-.0003','6','1/4','Yes','$4.80'
'SP5-82','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP5-83','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP5-84','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP6-10 1/2','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$6.11'
'SP6-102','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$5.63'
'SP6-104','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$6.63'
'SP6-14 1/2','5/64','0.0776','+.0000/-.0003','14','1/4','Yes','$7.79'
'SP6-142','5/64','0.0776','+.0000/-.0003','14','1/4','Yes','$7.69'
'SP6-6 1/2','5/64','0.0776','+.0000/-.0003','6','1/4','Yes','$4.94'
'SP6-62','5/64','0.0776','+.0000/-.0003','6','1/4','Yes','$4.80'
'SP6-82','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP6-83','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP6-84','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP7-10 1/2','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$5.70'
'SP7-102','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$5.40'
'SP7-104','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$5.92'
'SP7-14 1/2','3/32','0.0933','+.0000/-.0003','14','1/4','Yes','$7.37'
'SP7-142','3/32','0.0933','+.0000/-.0003','14','1/4','Yes','$7.21'
'SP7-6 1/2','3/32','0.0933','+.0000/-.0003','6','1/4','Yes','$4.53'
'SP7-62','3/32','0.0933','+.0000/-.0003','6','1/4','Yes','$4.29'
'SP7-82','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$4.80'
'SP7-83','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP7-84','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP8-10 1/2','7/64','0.1089','+.0000/-.0003','10','1/4','Yes','$5.70'
'SP8-102','7/64','0.1089','+.0000/-.0003','10','1/4','Yes','$5.04'
'SP8-104','7/64','0.1089','+.0000/-.0003','10','1/4','Yes','$5.92'
'SP8-142','7/64','0.1089','+.0000/-.0003','14','1/4','Yes','$7.21'
'SP8-6 1/2','7/64','0.1089','+.0000/-.0003','6','1/4','Yes','$4.53'
'SP8-62','7/64','0.1089','+.0000/-.0003','6','1/4','Yes','$4.29'
'SP8-82','7/64','0.1089','+.0000/-.0003','8','1/4','Yes','$4.80'
'SP8-83','7/64','0.1089','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP8-84','7/64','0.1089','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP3-142','1/32','0.0307','+.0000/-.0003','14','1/4','Yes','$13.52'
'SP3-6 1/2','1/32','0.0307','+.0000/-.0003','6','1/4','Yes','$9.14'
'SP3-62','1/32','0.0307','+.0000/-.0003','6','1/4','Yes','$9.03'
'SP3-82','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$9.91'
'SP3-83','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$11.31'
'SP3-84','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$11.31'
'SP4-102','3/64','0.0464','+.0000/-.0003','10','1/4','Yes','$5.99'
'SP4-104','3/64','0.0464','+.0000/-.0003','10','1/4','Yes','$7.10'
'SP4-6 1/2','3/64','0.0464','+.0000/-.0003','6','1/4','Yes','$5.35'
'SP4-62','3/64','0.0464','+.0000/-.0003','6','1/4','Yes','$5.04'
'SP4-82','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$5.81'
'SP4-83','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$6.34'
'SP4-84','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$6.34'
'SP5-10 1/2','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$6.11'
'SP5-102','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$5.63'
'SP5-104','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$6.63'
'SP5-142','1/16','0.062','+.0000/-.0003','14','1/4','Yes','$7.69'
'SP5-6 1/2','1/16','0.062','+.0000/-.0003','6','1/4','Yes','$4.94'
'SP5-62','1/16','0.062','+.0000/-.0003','6','1/4','Yes','$4.80'
'SP5-82','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP5-83','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP5-84','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP6-10 1/2','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$6.11'
'SP6-102','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$5.63'
'SP6-104','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$6.63'
'SP6-14 1/2','5/64','0.0776','+.0000/-.0003','14','1/4','Yes','$7.79'
'SP6-142','5/64','0.0776','+.0000/-.0003','14','1/4','Yes','$7.69'
'SP6-6 1/2','5/64','0.0776','+.0000/-.0003','6','1/4','Yes','$4.94'
'SP6-62','5/64','0.0776','+.0000/-.0003','6','1/4','Yes','$4.80'
'SP6-82','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP6-83','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP6-84','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$5.92'
'SP7-10 1/2','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$5.70'
'SP7-102','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$5.40'
'SP7-104','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$5.92'
'SP7-14 1/2','3/32','0.0933','+.0000/-.0003','14','1/4','Yes','$7.37'
'SP7-142','3/32','0.0933','+.0000/-.0003','14','1/4','Yes','$7.21'
'SP7-6 1/2','3/32','0.0933','+.0000/-.0003','6','1/4','Yes','$4.53'
'SP7-62','3/32','0.0933','+.0000/-.0003','6','1/4','Yes','$4.29'
'SP7-82','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$4.80'
'SP7-83','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP7-84','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP8-10 1/2','7/64','0.1089','+.0000/-.0003','10','1/4','Yes','$5.70'
'SP8-102','7/64','0.1089','+.0000/-.0003','10','1/4','Yes','$5.04'
'SP8-104','7/64','0.1089','+.0000/-.0003','10','1/4','Yes','$5.92'
'SP8-142','7/64','0.1089','+.0000/-.0003','14','1/4','Yes','$7.21'
'SP8-6 1/2','7/64','0.1089','+.0000/-.0003','6','1/4','Yes','$4.53'
'SP8-62','7/64','0.1089','+.0000/-.0003','6','1/4','Yes','$4.29'
'SP8-82','7/64','0.1089','+.0000/-.0003','8','1/4','Yes','$4.80'
'SP8-83','7/64','0.1089','+.0000/-.0003','8','1/4','Yes','$5.40'
'SP8-84','7/64','0.1089','+.0000/-.0003','8','1/4','Yes','$5.40'
'DSP3-62','0.0307','+.0000/-.0003','Yes','1/32','1/32','1/4','$10.17'
'DSP4-62','0.0464','+.0000/-.0003','Yes','3/64','3/64','1/4','$6.19'
'DSP5-62','0.062','+.0000/-.0003','Yes','1/16','1/16','1/4','$5.94'
'DSP6-62','0.0776','+.0000/-.0003','Yes','5/64','5/64','1/4','$5.94'
'DSP6-83','0.0776','+.0000/-.0003','Yes','5/64','5/64','1/4','$7.00'
'DSP7-62','0.0933','+.0000/-.0003','Yes','3/32','3/32','1/4','$5.42'
'DSP8-102','0.1089','+.0000/-.0003','Yes','7/64','7/64','1/4','$6.19'
'DSP8-62','0.1089','+.0000/-.0003','Yes','7/64','7/64','1/4','$5.42'
'DNP11-10','5/32','0.1557','9/32','10','+.0000 / -.0003','Yes','$4.84'
'DNP11-10T','5/32','0.1557','9/32','10','+.0000 / -.0003','Yes','$4.84'
'DNP11-14','5/32','0.1557','9/32','14','+.0000 / -.0003','Yes','$5.78'
'DNP11-14T','5/32','0.1557','9/32','14','+.0000 / -.0003','Yes','$5.78'
'DNP11-18','5/32','0.1557','9/32','18','+.0000 / -.0003','Yes','$7.25'
'DNP11-18T','5/32','0.1557','9/32','18','+.0000 / -.0003','Yes','$7.25'
'DNP11-25','5/32','0.1557','9/32','25','+.0000 / -.0003','Yes','$12.07'
'DNP11-25T','5/32','0.1557','9/32','25','+.0000 / -.0003','Yes','$12.07'
'DNP11-6','5/32','0.1557','9/32','6','+.0000 / -.0003','Yes','$4.52'
'DNP11-6T','5/32','0.1557','9/32','6','+.0000 / -.0003','Yes','$4.52'
'DNP13-10','3/16','0.187','3/8','10','+.0000 / -.0003','Yes','$5.01'
'DNP13-10T','3/16','0.187','3/8','10','+.0000 / -.0003','Yes','$5.01'
'DNP13-14','3/16','0.187','3/8','14','+.0000 / -.0003','Yes','$5.78'
'DNP13-14T','3/16','0.187','3/8','14','+.0000 / -.0003','Yes','$5.78'
'DNP13-18','3/16','0.187','3/8','18','+.0000 / -.0003','Yes','$7.50'
'DNP13-18T','3/16','0.187','3/8','18','+.0000 / -.0003','Yes','$7.50'
'DNP13-25','3/16','0.187','3/8','25','+.0000 / -.0003','Yes','$9.81'
'DNP13-25T','3/16','0.187','3/8','25','+.0000 / -.0003','Yes','$9.81'
'DNP13-6','3/16','0.187','3/8','6','+.0000 / -.0003','Yes','$4.59'
'DNP13-6T','3/16','0.187','3/8','6','+.0000 / -.0003','Yes','$4.59'
'DNP15-10','7/32','0.2183','13/32','10','+.0000 / -.0003','Yes','$5.88'
'DNP15-10T','7/32','0.2183','13/32','10','+.0000 / -.0003','Yes','$5.88'
'DNP15-25','7/32','0.2183','13/32','25','+.0000 / -.0003','Yes','$6.62'
'DNP17-10','1/4','0.2495','7/16','10','+.0000 / -.0003','Yes','$6.69'
'DNP17-10 OS','1/4','0.2495','7/16','10','+.0000 / -.0003','Yes','$9.73'
'DNP17-10T','1/4','0.2495','7/16','10','+.0000 / -.0003','Yes','$6.69'
'DNP17-14','1/4','0.2495','7/16','14','+.0000 / -.0003','Yes','$7.57'
'DNP17-14T','1/4','0.2495','7/16','14','+.0000 / -.0003','Yes','$7.57'
'DNP17-18','1/4','0.2495','7/16','18','+.0000 / -.0003','Yes','$9.03'
'DNP17-18T','1/4','0.2495','7/16','18','+.0000 / -.0003','Yes','$9.03'
'DNP17-25','1/4','0.2495','7/16','25','+.0000 / -.0003','Yes','$11.67'
'DNP17-25T','1/4','0.2495','7/16','25','+.0000 / -.0003','Yes','$11.67'
'DNP17-6','1/4','0.2495','7/16','6','+.0000 / -.0003','Yes','$5.88'
'DNP17-6T','1/4','0.2495','7/16','6','+.0000 / -.0003','Yes','$5.88'
'DNP21-10','5/16','0.312','1/2','10','+.0000 / -.0003','Yes','$7.84'
'DNP21-10T','5/16','0.312','1/2','10','+.0000 / -.0003','Yes','$7.84'
'DNP21-14','5/16','0.312','1/2','14','+.0000 / -.0003','Yes','$9.06'
'DNP21-14T','5/16','0.312','1/2','14','+.0000 / -.0003','Yes','$9.06'
'DNP21-18','5/16','0.312','1/2','18','+.0000 / -.0003','Yes','$10.76'
'DNP21-18T','5/16','0.312','1/2','18','+.0000 / -.0003','Yes','$10.76'
'DNP21-25','5/16','0.312','1/2','25','+.0000 / -.0003','Yes','$13.76'
'DNP21-25T','5/16','0.312','1/2','25','+.0000 / -.0003','Yes','$13.76'
'DNP21-6','5/16','0.312','1/2','6','+.0000 / -.0003','Yes','$6.72'
'DNP21-6T','5/16','0.312','1/2','6','+.0000 / -.0003','Yes','$6.72'
'DNP25-10','3/8','0.3745','5/8','10','+.0000 / -.0003','Yes','$9.24'
'DNP25-10T','3/8','0.3745','5/8','10','+.0000 / -.0003','Yes','$9.24'
'DNP25-14','3/8','0.3745','5/8','14','+.0000 / -.0003','Yes','$10.76'
'DNP25-14T','3/8','0.3745','5/8','14','+.0000 / -.0003','Yes','$10.76'
'DNP25-18','3/8','0.3745','5/8','18','+.0000 / -.0003','Yes','$13.23'
'DNP25-18T','3/8','0.3745','5/8','18','+.0000 / -.0003','Yes','$13.23'
'DNP25-25','3/8','0.3745','5/8','25','+.0000 / -.0003','Yes','$17.56'
'DNP25-25T','3/8','0.3745','5/8','25','+.0000 / -.0003','Yes','$17.56'
'DNP25-36','3/8','0.3745','5/8','36','+.0000 / -.0003','Yes','$40.48'
'DNP25-6','3/8','0.3745','5/8','6','+.0000 / -.0003','Yes','$7.51'
'DNP25-6T','3/8','0.3745','5/8','6','+.0000 / -.0003','Yes','$7.51'
'DNP29-14','7/16','0.437','11/16','14','+.0000 / -.0003','Yes','$11.48'
'DNP29-14T','7/16','0.437','11/16','14','+.0000 / -.0003','Yes','$11.48'
'DNP29-18','7/16','0.437','11/16','18','+.0000 / -.0003','Yes','$14.53'
'DNP29-18T','7/16','0.437','11/16','18','+.0000 / -.0003','Yes','$14.53'
'DNP29-6','7/16','0.437','11/16','6','+.0000 / -.0003','Yes','$7.85'
'DNP29-6T','7/16','0.437','11/16','6','+.0000 / -.0003','Yes','$7.85'
'DNP33-10','1/2','0.4995','3/4','10','+.0000 / -.0003','Yes','$13.43'
'DNP33-10T','1/2','0.4995','3/4','10','+.0000 / -.0003','Yes','$13.43'
'DNP33-14','1/2','0.4995','3/4','14','+.0000 / -.0003','Yes','$16.30'
'DNP33-14T','1/2','0.4995','3/4','14','+.0000 / -.0003','Yes','$16.30'
'DNP33-18','1/2','0.4995','3/4','18','+.0000 / -.0003','Yes','$20.23'
'DNP33-18T','1/2','0.4995','3/4','18','+.0000 / -.0003','Yes','$20.23'
'DNP33-25','1/2','0.4995','3/4','25','+.0000 / -.0003','Yes','$28.17'
'DNP33-25T','1/2','0.4995','3/4','25','+.0000 / -.0003','Yes','$28.17'
'DNP33-6','1/2','0.4995','3/4','6','+.0000 / -.0003','Yes','$10.91'
'DNP33-6T','1/2','0.4995','3/4','6','+.0000 / -.0003','Yes','$10.91'
'DNP35-14','9/16','0.562','13/16','14','+.0000 / -.0005','Yes','$16.57'
'DNP35-14T','9/16','0.562','13/16','14','+.0000 / -.0005','Yes','$16.57'
'DNP35-25','9/16','0.562','13/16','25','+.0000 / -.0005','Yes','$31.62'
'DNP35-6','9/16','0.562','13/16','6','+.0000 / -.0005','Yes','$10.02'
'DNP35-6T','9/16','0.562','13/16','6','+.0000 / -.0005','Yes','$10.02'
'DNP37-10','5/8','0.6245','7/8','10','+.0000 / -.0005','Yes','$18.85'
'DNP37-10T','5/8','0.6245','7/8','10','+.0000 / -.0005','Yes','$17.50'
'DNP37-14','5/8','0.6245','7/8','14','+.0000 / -.0005','Yes','$21.37'
'DNP37-14T','5/8','0.6245','7/8','14','+.0000 / -.0005','Yes','$21.37'
'DNP37-18','5/8','0.6245','7/8','18','+.0000 / -.0005','Yes','$26.17'
'DNP37-18T','5/8','0.6245','7/8','18','+.0000 / -.0005','Yes','$26.17'
'DNP37-25','5/8','0.6245','7/8','25','+.0000 / -.0005','Yes','$35.40'
'DNP37-25T','5/8','0.6245','7/8','25','+.0000 / -.0005','Yes','$35.40'
'DNP37-36','5/8','0.6245','7/8','36','+.0000 / -.0005','Yes','$61.33'
'DNP37-6','5/8','0.6245','7/8','6','+.0000 / -.0005','Yes','$13.71'
'DNP37-6T','5/8','0.6245','7/8','6','+.0000 / -.0005','Yes','$13.71'
'DNP41-10','3/4','0.7495','1','10','+.0000 / -.0005','Yes','$22.41'
'DNP41-10T','3/4','0.7495','1','10','+.0000 / -.0005','Yes','$22.41'
'DNP41-14','3/4','0.7495','1','14','+.0000 / -.0005','Yes','$27.85'
'DNP41-14T','3/4','0.7495','1','14','+.0000 / -.0005','Yes','$27.85'
'DNP41-18','3/4','0.7495','1','18','+.0000 / -.0005','Yes','$34.43'
'DNP41-18T','3/4','0.7495','1','18','+.0000 / -.0005','Yes','$34.43'
'DNP41-25','3/4','0.7495','1','25','+.0000 / -.0005','Yes','$45.74'
'DNP41-25T','3/4','0.7495','1','25','+.0000 / -.0005','Yes','$45.74'
'DNP41-6','3/4','0.7495','1','6','+.0000 / -.0005','Yes','$17.62'
'DNP41-6T','3/4','0.7495','1','6','+.0000 / -.0005','Yes','$17.62'
'DNP45-14','7/8','0.8745','1.125','14','+.0000 / -.0005','Yes','$33.09'
'DNP45-14T','7/8','0.8745','1.125','14','+.0000 / -.0005','Yes','$33.09'
'DNP45-18','7/8','0.8745','1.125','18','+.0000 / -.0005','Yes','$35.36'
'DNP45-18T','7/8','0.8745','1.125','18','+.0000 / -.0005','Yes','$35.36'
'DNP47-10','1','0.9995','1.25','10','+.0000 / -.0005','Yes','$34.73'
'DNP47-10T','1','0.9995','1.25','10','+.0000 / -.0005','Yes','$34.73'
'DNP47-14','1','0.9995','1.25','14','+.0000 / -.0005','Yes','$42.93'
'DNP47-14T','1','0.9995','1.25','14','+.0000 / -.0005','Yes','$42.93'
'DNP47-18','1','0.9995','1.25','18','+.0000 / -.0005','Yes','$51.63'
'DNP47-18T','1','0.9995','1.25','18','+.0000 / -.0005','Yes','$51.63'
'DNP47-25','1','0.9995','1.25','25','+.0000 / -.0005','Yes','$66.60'
'DNP47-25T','1','0.9995','1.25','25','+.0000 / -.0005','Yes','$66.60'
'DNP47-6','1','0.9995','1.25','6','+.0000 / -.0005','Yes','$26.01'
'DNP47-6T','1','0.9995','1.25','6','+.0000 / -.0005','Yes','$26.01'
'DNP9-10','1/8','0.1245','1/4','10','+.0000 / -.0003','Yes','$4.72'
'DNP9-10T','1/8','0.1245','1/4','10','+.0000 / -.0003','Yes','$4.72'
'DNP9-14','1/8','0.1245','1/4','14','+.0000 / -.0003','Yes','$5.15'
'DNP9-14T','1/8','0.1245','1/4','14','+.0000 / -.0003','Yes','$5.15'
'DNP9-18','1/8','0.1245','1/4','18','+.0000 / -.0003','Yes','$6.00'
'DNP9-25','1/8','0.1245','1/4','25','+.0000 / -.0003','Yes','$13.31'
'DNP9-6','1/8','0.1245','1/4','6','+.0000 / -.0003','Yes','$4.40'
'DNP9-6T','1/8','0.1245','1/4','6','+.0000 / -.0003','Yes','$4.40'
'NP10-10 OS','9/64','0.1451','+.0000/-.0003','.005 oversize','1/4','Yes','$4.18'
'NP11-10 OS','5/32','0.1607','+.0000/-.0003','.005 oversize','9/32','Yes','$3.74'
'NP11-14 OS','5/32','0.1607','+.0000/-.0003','.005 oversize','9/32','Yes','$4.54'
'NP12-10 OS','11/64','0.1764','+.0000/-.0003','.005 oversize','11/32','Yes','$4.41'
'NP13-10 OS','3/16','0.192','+.0000/-.0003','.005 oversize','3/8','Yes','$3.87'
'NP13-14 OS','3/16','0.192','+.0000/-.0003','.005 oversize','3/8','Yes','$4.46'
'NP13-6 OS','3/16','0.192','+.0000/-.0003','.005 oversize','3/8','Yes','$3.19'
'NP15-10 OS','7/32','0.2233','+.0000/-.0003','.005 oversize','13/32','Yes','$4.21'
'NP15-14 OS','7/32','0.2233','+.0000/-.0003','.005 oversize','13/32','Yes','$4.96'
'NP17-10 OS','1/4','0.2545','+.0000/-.0003','.005 oversize','7/16','Yes','$4.50'
'NP17-14 OS','1/4','0.2545','+.0000/-.0003','.005 oversize','7/16','Yes','$5.34'
'NP17-18 OS','1/4','0.2545','+.0000/-.0003','.005 oversize','7/16','Yes','$6.77'
'NP17-6 OS','1/4','0.2545','+.0000/-.0003','.005 oversize','7/16','Yes','$3.65'
